#SOCIAL
OthersAuto  $n begs $mself to para the mama bear.  You tell $m to go seek help.
End

#SOCIAL
Name        maniacal
CharNoArg   You ARE a maniac!
CharFound   You look at $m and laugh an evil laugh.
OthersFound $n laughs maniacally at $N.  You're glad it's not you...
VictFound   $n laughs maniacally at you and you shiver.
CharAuto    You maniacally evilly to yourself.
OthersAuto  $n sits off by $mself and laughs evilly.
End

#SOCIAL
Name        map
CharNoArg   You pull out your map and say, "Yep, we're in the middle of nowhere!"
OthersNoArg $n pulls out $s map and says, "Yep, we're in the middle of nowhere!"
End

#SOCIAL
Name        mapread
CharNoArg   You sit down and pull out the latest map  from Adventurers Weekly.
OthersNoArg $n sits down and pulls out the latest map from Adventurers Weekly.
End

#SOCIAL
Name        maps
CharNoArg   You look at your maps and say 'But it's supposed to be here!!'.
OthersNoArg $n looks at $s maps and says 'But it's supposed to be here!!'.
CharFound   You look at $N's maps and say 'But it's supposed to be here!!'.
OthersFound $n looks at $N's maps and says 'But it's supposed to be here!!'.
VictFound   $n looks at your maps and says 'But it's supposed to be here!!'.
CharAuto    You look at your maps and say 'But it's supposed to be here!!'.
OthersAuto  $n looks at $s maps and says 'But it's supposed to be here!!''.
End

#SOCIAL
Name        marchband
CharNoArg   A band plays as you march into the room.
OthersNoArg A band plays as $n marches into the room.
End

#SOCIAL
Name        massage
CharNoArg   Massage what?  Thin air?
CharFound   You gently massage $N's shoulders.
OthersFound $n massages $N's shoulders.
VictFound   $n gently massages your shoulders.  Ahhhhhhhhhh ...
CharAuto    You practice yoga as you try to massage yourself.
OthersAuto  $n gives a show on yoga positions, trying to massage $mself.
End

#SOCIAL
Name        math
CharNoArg   You write a lot of math problems on a chalkboard and slowly say, "I've come to a conclusion..." 
OthersNoArg $n writes a lot of math problems on a chalkboard and slowly says, "I've come to a conclusion..." 
End

#SOCIAL
Name        medic
CharNoArg   Medic! Medic! Need a medic here now!!
OthersNoArg $n flails his arms wildly about screaming for a medic.
CharFound   You whip out your trusty defibrilator and try to resuscitate $N with shock treatment. Hmm...was it 20 volts or 2000 volts??
OthersFound $n is using shock treatment to resuscitate $N. Hmm...you thought you saw 2000 volts on the defibrilator??
VictFound   $n is trying to revive you with shock treatment. Hope $e knows what $e is doing.
CharAuto    You fly backwards across the room as 2000 volts of electricity course through your body.
OthersAuto  You catch a glimpse of $n flying backwards across the room. Hmm...that must be fun.
End

#SOCIAL
Name        meow
CharNoArg   MEOW.
OthersNoArg $n meows.  What's $e going to do next, wash $mself with $s tongue?
CharFound   You meow at $M, hoping $E will give you some milk.
OthersFound $n meows at $N, hoping $E will give $m some milk. 
VictFound   $n meows at you.  Maybe $e wants some milk.
CharAuto    You meow like a kitty cat.
OthersAuto  $n meows like a kitty cat.
End

#SOCIAL
Name        mercy
CharNoArg   You beg for mercy.
OthersNoArg $n begs for mercy.
CharFound   You beg $N for mercy.
OthersFound $n begs $N for mercy.
VictFound   $n begs you for mercy.
CharAuto    You ask the gods to have mercy on your poor soul.
OthersAuto  $n asks the gods to have mercy on $s poor soul.
End

#SOCIAL
Name        midevil
CharNoArg   You pull out your 'I'm gonna get M I D E V I L on ya' sword.
OthersNoArg $n pulls out $s 'I'm gonna get M I D E V I L on ya' sword.
End

#SOCIAL
Name        mime
CharNoArg   You pretend that you're in an invisible box.
OthersNoArg $n pretends that $e is a mime stuck in a box.
End

#SOCIAL
Name        mk
CharNoArg   A loud voice proclaims "Fatality!"
OthersNoArg A loud voice proclaims "Fatality!"
CharFound   A loud voice proclaims "Fatality!"
OthersFound A loud voice proclaims "Fatality!"
VictFound   A loud voice proclaims "Fatality!"
CharAuto    A loud voice proclaims "Fatality!"
OthersAuto  A loud voice proclaims "Fatality!"
End

#SOCIAL
Name        mkii
CharNoArg   A loud voice proclaims 'FLAWLESS VICTORY!'   
OthersNoArg A loud voice proclaims 'FLAWLESS VICTORY!'   
End

#SOCIAL
Name        mkiii
CharNoArg   A loud voice proclaims 'YOU WEAK PATHETIC FOOL! YOU WILL DIE, MORTAL!'   
OthersNoArg A loud voice proclaims 'YOU WEAK PATHETIC FOOL! YOU WILL DIE, MORTAL!'   
End

#SOCIAL
Name        mmm
CharNoArg   You go mmMMmmMMmmMMmm.
OthersNoArg $n says 'mmMMmmMMmmMMmm.'
CharFound   You go mmMMmmMMmmMMmm.
OthersFound $n says 'mmMMmmMMmmMMmm.'
VictFound   $n thinks of you and says, 'mmMMmmMMmmMMmm.'
CharAuto    You think of yourself and go mmMMmmMMmmMMmm.
OthersAuto  $n thinks of $mself and says 'mmMMmmMMmmMMmm.'
End

#SOCIAL
Name        moan
CharNoArg   You start to moan.
OthersNoArg $n starts moaning.
CharFound   You moan for the loss of $M.
OthersFound $n moans for the loss of $N.
VictFound   $n moans at the sight of you.  Hmmmm.
CharAuto    You moan at yourself.
OthersAuto  $n makes $mself moan.
End

#SOCIAL
Name        mock
CharNoArg   You mock everybody in the room.
OthersNoArg $n mocks everybody in the room, what an annoying schmuck.
CharFound   You mock $N.
OthersFound $n mocks $N.
VictFound   $n is mocking you, what an annoying schmuck.
CharAuto    You mock yourself unmercifully.
OthersAuto  $n mocks $mself unmercifully.
End

#SOCIAL
Name        molest
CharNoArg   You peer around the room, looking for someone to molest.
OthersNoArg $n peers around the room with a perverted look on $s face.
CharFound   Oh yeah, baby! You molest $N, who screams wildly.
OthersFound Cover your eyes! $n is molesting $N!
VictFound   What a fricking pervert! $n is touching you all over your body!
CharAuto    You touch yourself all over your body, growing hornier all the time.
OthersAuto  $n touches $mself all over $s body
End

#SOCIAL
Name        money
CharNoArg   Go get your own money!!
OthersNoArg $n begs everyone in the room for 100gp to rent for the night.
End

#SOCIAL
Name        monsieur
CharNoArg   Bonjour monsieur.
OthersNoArg $n say 'Bonjour monsieur'.
CharFound   You tell $N 'Bonjour monsieur $N'.
OthersFound $n tells $N 'Bonjour monsieur $N'.
VictFound   $n tells you 'Bonjour monsieur $N'.
CharAuto    You say 'Bonjour monsier' to yourself, just cause you're cool.
OthersAuto  $n says 'Bonjour monsier $n' in that sexy french accent of $s!
End

#SOCIAL
Name        mooch
CharNoArg   You beg for money, weapons, coins.
OthersNoArg $n says 'Spare change?'
CharFound   You beg $N for money, weapons, coins.
OthersFound $n begs you for favors of the insidious type...
VictFound   $n begs you for favors of the insidious type...
CharAuto    You beg for money, weapons, coins.
OthersAuto  $n says 'Spare change?'
End

#SOCIAL
Name        moocow
CharNoArg   You make cow noises.  Mooooooooooooooooooo!
OthersNoArg $n Mooooooooooooooooooooooooos like a cow.
CharFound   You make cow noises at $M.  Mooooooooooooooooooo!
OthersFound $n Mooooooooooooooooooooooooos like a cow at $N.
VictFound   $n looks at you and Mooooooooooooooooooooooooos like a cow.
CharAuto    You make cow noises.  Mooooooooooooooooooo!
OthersAuto  $n Mooooooooooooooooooooooooos like a cow.
End

#SOCIAL
Name        moon
CharNoArg   Who do you wish to moon?
CharFound   You moon $N
OthersFound $n yanks his pants down and moons $N.
VictFound   You see the hairy bum of $n pointed right at you!
CharAuto    How are you gonna do that?
End

#SOCIAL
Name        moosek
CharNoArg   You run around moosekissing everyone in the room.
OthersNoArg $n runs around moosekissing everyone in the room, ewww, your cheek is soaked.
CharFound   You run over and give $N a big moosekiss!
OthersFound $n runs over and slobers all over $N, in performing a moosekiss.
VictFound   $n runs over to you and slobers all over your cheek, you have been moosekissed!
CharAuto    You somehow manage to moosekiss yourself...gees, KISS would value a tongue like yours.
OthersAuto  $n somehow manages to moosekiss $mself, you are rather in awe and disgust at $s accomplishment.
End

#SOCIAL
Name        mop
CharNoArg   You whip out a mop and start cleaning up.
OthersNoArg $n grabs a mop and cleans up the mess.
CharFound   You hand $N a mop and say "Eew! Clean that up!"
OthersFound $n hands $N a mop and says "Eew! Clean that up!"
VictFound   $n hands you a mop and says "Eew! Clean that up!"
CharAuto        
OthersAuto    
End

#SOCIAL
Name        mosh
CharNoArg   You mosh about the room violently.
OthersNoArg $n moshes about the room violently.
End

#SOCIAL
Name        mourn
CharNoArg   You mourn the travesties of the world.
OthersNoArg $n mourns for the loss of the world's innocence.
CharFound   You mourn $N.
OthersFound $n bows $s head in rememberance of $N
VictFound   $n bows $s head in rememberance of you.
End

#SOCIAL
Name        mud
CharNoArg   You throw mud at all the people in sight.
OthersNoArg $n throws mud at all the people in sight.
CharFound   You dirtied $S clothes with mud.
OthersFound $n dirties $N's clothes with mud.
VictFound   $n dirties your clothes with mud.
CharAuto    You look at the puddle of mud and asks 'Can i drink that?.'
OthersAuto  $n looks at the puddle of mud and asks 'Can i drink that?.'
End

#SOCIAL
Name        mudman
CharNoArg   To whom?
OthersNoArg $n looks around suspiciously.
CharFound   You pour water onto the ground to make a mud effigy of $N and stomps on it.
OthersFound $n pours water onto the ground to make a mud effigy of $N and stomps on it.
VictFound   $n pours water onto the ground and makes a little you of mud to stomp on.
CharAuto    You need some help ...
OthersAuto  $n has lost $s marbles.
End

#SOCIAL
Name        muhaha
CharNoArg   You laugh diabolically.  MUHAHAHAHAHAHA!.
OthersNoArg $n laughs diabolically.  MUHAHAHAHAHAHA!..
CharFound   You laugh at $M diabolically.  MUHAHAHAHAHAHA!..
OthersFound $n laughs at $N diabolically.  MUHAHAHAHAHAHA!..
VictFound   $n laughs at you diabolically.  MUHAHAHAHAHAHA!..
CharAuto    Muhaha at yourself??  Weird.
End

#SOCIAL
Name        mumble
CharNoArg   You mumble about everything wrong in the world.
OthersNoArg $n is mumbling about how wrong things go for $m.
End

#SOCIAL
Name        munchies
CharNoArg   You have a big case of the munchies!
OthersNoArg $n has a case of the munchies.
End

#SOCIAL
Name        mush
CharNoArg   You ARE the immortal Mushroom!
OthersNoArg $n suddenly seems to belive $e is the Immortal Mushroom himself!
End

#SOCIAL
Name        mutter
CharNoArg   You mutter distractedly.
OthersNoArg $n mutters distractedly.
CharFound   You mutter to yourself and shake your head at $M.
OthersFound $n mutters distractedly and shakes $s head at $N.
VictFound   $n mutters distractedly and shakes $s head at you.
CharAuto    You mutter dithyrambically to yourself.
OthersAuto  $n mutters at $mself.
End

#SOCIAL
Name        nail
CharNoArg   You nibble nervously on your nails.
OthersNoArg $n nibbles nervously on $s fingernails.
CharFound   You nibble nervously on your nails.
OthersFound $n nibbles nervously on $s fingernails.
VictFound   $n nibbles nervously on your fingernails.  Yuck!
CharAuto    You nibble nervously on your nails.
OthersAuto  $n nibbles nervously on $s fingernails.
End

#SOCIAL
Name        naked
CharNoArg   Party Naked!
OthersNoArg $n yells, "Party naked! Tell your mom!".
End

#SOCIAL
Name        narf
CharNoArg   NARF!   
OthersNoArg Two mice suddenly appear! One starts doing a russian dance and the other one Narf's in time.   
End

#SOCIAL
Name        neener
CharNoArg   You go: Neener, neener, neener.
OthersNoArg $n goes: Neener, neener, neener.
CharFound   You look at $N and go: Neener, neener, neener.
OthersFound $n looks at $N and goes: Neener, neener, neener.
VictFound   $n looks at you and goes: Neener, neener, neener.
CharAuto    You begin taunting yourself, although you aren't sure why.
OthersAuto  $n is saying, "Neener, neener, neener" to $mself. 
End

#SOCIAL
Name        newbie
CharNoArg   You're a newbie, you know it, no shame....it wont be forever!
OthersNoArg $n bravely announces that $e is a newbie...take pity on $m
CharFound   You point to $N and attempt to prove your superiority and bravery!
OthersFound $n points to $N and screams, 'Look, a newbie...LETS KICK HIS BUTT!!!'
VictFound   Uh-oh...the natives dont seem to care for your newbie status...RUN!!!
CharAuto    You blundered that like a true newbie.
OthersAuto  $n sighs and mutters somthing about being no better than a newbie.
End

#SOCIAL
Name        next
CharNoArg   Who do you want to sit next to?
CharFound   You plop yourself down next to $N.
OthersFound $n plops $mself down next to $N.
VictFound   $n plops $mself down next to you.
CharAuto    That is physically impossible.
End

#SOCIAL
Name        ni!
CharNoArg   You shout the word 'Ni!', and demand a shrubbery as recompense.
OthersNoArg $n shouts the word 'Ni!', and demands a shrubbery as recompense.
End

#SOCIAL
Name        nibble
CharNoArg   Nibble on whom?
CharFound   You nibble on $N's ear.
OthersFound $n nibbles on $N's ear.
VictFound   $n nibbles on your ear.
CharAuto    You nibble on your OWN ear.
OthersAuto  $n nibbles on $s OWN ear.
End

#SOCIAL
Name        ninja
CharNoArg   You learn well, grasshopper.
OthersNoArg $n changes into his black ninja-night suit.
CharFound   Well I don't think $N will be alive much longer. You just broke $S neck.
OthersFound $n just put $N in the ninja sleeper hold. *snap* I hope that wansn't $S neck.
VictFound   $n grasps your neck until you pass out. You didn't feel $m break your neck.
CharAuto    Wouldn't you know, you can't find yourself in these darn shadows.
OthersAuto  $n gropes around trying to find himself. No such luck!
End

#SOCIAL
Name        nirvana
CharNoArg   You begin to tell the world how great Nirvana was.
OthersNoArg $n says, "*<<nIrVaNa RuLeS>>*
CharFound   Oh man $N is steamed, I guess $E didn't like Nirvana that much.
OthersFound $n offends $N but muttering something about Nirvana Rules!
VictFound   $n goes on about how Nirvana Rules..a lot more than NIN. 
CharAuto    You carve NIRVANA RULES into your forehead with a rusty nail.
OthersAuto  $n carves NIRVANA RULES into $s forehead with a rusty nail.
End

#SOCIAL
Name        nitwo
CharNoArg   You demand that everyone cuts down the mightiest oak in the forest with a HERRING!
OthersNoArg $n demands that everyone cut down the mightiest oak in the forest with a HERRING!
CharFound   You demand that $N cuts down the mightiest oak in the forest with a HERRING!
OthersFound $n demands that $N cut down the mightiest oak in the forest with a HERRING!
VictFound   $n demands that you cut down the mightiest oak in the forest with a HERRING?
CharAuto    You spend to much time with fish buddy.
OthersAuto  $n has begun to ramble on about Herring as cutting tools. OK.
End

#SOCIAL
Name        nobeer
CharNoArg   NOOOOOOOOO!!!!! IT CANNOT BE. NO BEER LEFT IN THE ICEBOX!!!!!
OthersNoArg Look at $n licking the ground to see if $e can find any trace of beer!
CharFound   You beg $N to please please please give you a beer!!!
OthersFound $n is on $s knees begging $N for some beer. What a fool!!!
VictFound   $n is begging you to give $m a beer. $e looks like $e really need one.
CharAuto    BEER!!! BEER you need a beer!!!
OthersAuto  $n looks like $e is really in need of a beer, $e is doing the beer rain dance.
End

#SOCIAL
Name        nod
CharNoArg   You nod.
OthersNoArg $n nods.
CharFound   You nod in agreement to $M.
OthersFound $n nods in agreement to $N.
VictFound   $n nods in agreement with you.
CharAuto    You nod at yourself.  Are you getting senile?
OthersAuto  $n nods at $mself.  $e must be getting senile.
End

#SOCIAL
Name        node
CharNoArg   You nod your head enthusiastically.
OthersNoArg $n nods enthusiastically.
CharFound   You nod at $N enthusiastically.
OthersFound $n nods enthusiastically at $N.
VictFound   $n nods enthusiastically at you.
CharAuto    You nod at yourself enthusiastically, someone has to.
OthersAuto  $n nods at $mself enthusiastically, wonder what they are thinking?
End

#SOCIAL
Name        nofear
CharNoArg   You fearlessly stride into the room.
OthersNoArg There is no need to fear, $n is here!!!
End

#SOCIAL
Name        noogie
CharNoArg   You noogie.
CharFound   You grind your knuckles into the top of $N's head.
OthersFound $n grinds $s knuckles into the top of $N's head.
VictFound   $n grinds $s knuckles into the top of your head with glee.
CharAuto    Doesn't that hurt?
OthersAuto  $n grinds $s knuckles into $s head, oblivious to the pain.
End

#SOCIAL
Name        noose
CharNoArg   You tie a noose to the rafter, slip it on your neck, and kick the chair out...
OthersNoArg $n ties a noose to the rafter, slips it on $s neck, and kicks the chair out... 
End

#SOCIAL
Name        noparalyze
CharNoArg   You are NOT going to paralyze anything for anybody!
OthersNoArg $n grumbles that $e is NOT going to paralyze anything for anybody!
End

#SOCIAL
Name        noprob
CharNoArg   You say, "No problem!"
OthersNoArg $n says, "No problem!"
CharFound   You give the thumbs up to $N and say, "No problem!"
OthersFound $n gives the thumbs up to $N and says, "No problem!"
VictFound   $n gives you the thumbs up and says, "No problem!"
CharAuto    You give yourself the thumbs up and say, "Damn, I'm a dork."
OthersAuto  $n gives $mself the thumbs up and says, "Damn, I'm a dork."
End

#SOCIAL
Name        nose
CharNoArg   You wiggle your nose.
OthersNoArg $n wiggles $s nose.
CharFound   You tweak $S nose.
OthersFound $n tweaks $N's nose.
VictFound   $n tweaks your nose.
CharAuto    You tweak your own nose!
OthersAuto  $n tweaks $s own nose!
End

#SOCIAL
Name        not!
CharNoArg   You go:  NOT!
OthersNoArg $n goes:  NOT!
CharFound   You look at $N and go:  NOT!
OthersFound $n looks at $N and goes:  NOT!
VictFound   $n looks at you and goes:  NOT!
CharAuto    You consider your situation and go:  NOT!
OthersAuto  $n considers $s situation and goes:  NOT!
End

#SOCIAL
Name        notes
CharNoArg   You whip out a notepad and start taking notes on the conversation.
OthersNoArg $n whips out a notepad and starts taking notes on the conversation.
CharFound   You secretly write $N a note and slip it in $S pocket.
OthersFound $n secretly writes $N a note and slips it in $S pocket..wonder what it says.
VictFound   $n scribbles a note and slips it in your pocket..Hey, you kinda LIKE that!
CharAuto    You slap a post-it-note to your head, reminding you to change your undies.
OthersAuto  $n slaps a post-it-note to $s head that reads "I am an idiot" - If $e says so! 
End

#SOCIAL
Name        notice
CharNoArg   You shout at the top of your voice hoping someone will notice you.
OthersNoArg $n shouts at the top of $s voice hoping someone will notice $m.
CharFound   You shout at the top of your voice, hoping $M will notice you.
OthersFound $n shouts at the top of $s voice, hoping $N will notice $m. 
VictFound   $n shouts at the top of $s voice hoping you will notice $m. 
CharAuto    You shout at the top of your voice, trying to attract attention.
OthersAuto  $n shouts at the top of $m voice, trying to attract attention.
End

#SOCIAL
Name        nt
CharNoArg   You shout, 'NT rules the World! Best place to be!'
OthersNoArg $n cheers for New Thalos - What a Kingdom!
CharFound   You convince $N to up and move to New Thalos.
OthersFound $n convinces $N to move to New Thalos - maybe you should too!
VictFound   $n convinces you to move to New Thalos - what a great idea!
CharAuto    You're already sold on the town!
End

#SOCIAL
Name        nudge
CharNoArg   Nudge whom?
CharFound   You nudge $M.
OthersFound $n nudges $N.
VictFound   $n nudges you.
CharAuto    You nudge yourself, for some strange reason.
OthersAuto  $n nudges $mself, to keep $mself awake.
End

#SOCIAL
Name        nuff
CharNoArg   You go:  NUFF SAID!
OthersNoArg $n goes:  NUFF SAID!
CharFound   You tell $N:  NUFF SAID!
OthersFound $n tells $N:  NUFF SAID!
VictFound   $n tells you:  NUFF SAID!
CharAuto    You cannot tell yourself that!
End

#SOCIAL
Name        nufury
CharNoArg   You feel your anger rise to a nuclear potential!
OthersNoArg $n seems to be giving out radiation. Boy, he must be really angry.
CharFound   You stare at $N giving $M a full blast of your nuclear-like fury.
OthersFound You can feel the radiation $n is giving off just by staring at $N. You thank your stars you aren't $N right now.
VictFound   Oh no, what have you done this time. $n seems to be really furious at you.
CharAuto    Oh no, core melt down...head for the hills...
OthersAuto  $n begins to radiate $s anger at $mself until $e explodes in a great mushroom cloud.
End

#SOCIAL
Name        null
CharNoArg   You trot off, tripping over a stray cable and falling through a blackhole into the /dev/null.
OthersNoArg $n trots off, tripping over a stray cable and falling through a blackhole into the /dev/null.
End

#SOCIAL
Name        nuzzle
CharNoArg   Nuzzle whom?
CharFound   You nuzzle $S neck softly.
OthersFound $n softly nuzzles $N's neck.
VictFound   $n softly nuzzles your neck.
CharAuto    I'm sorry, friend, but that's impossible.
End

#SOCIAL
Name        nyah
CharNoArg   You stick your fingers in your ears and squeal 'Nyah Nyah, you can't catch me!'.   
OthersNoArg $n indulges in childish behavior. Sheesh!   
End

#SOCIAL
Name        oath
CharNoArg   Swear fealty to whom?
CharFound   You swear fealty to $N.
OthersFound $n swears fealty to $N.
VictFound   $n swears fealty to you.
CharAuto    You swear at yourself.
OthersAuto  Unlike $s bladder, $n swears to never betray $mself.
End

#SOCIAL
Name        offereq
CharNoArg   You offer some equipment to newbies.
OthersNoArg Quick! $n is offering equipment, Cheap!
CharFound   You offer some equipment to $N.
OthersFound $n offers some equipment to $N.
VictFound   $n offers you some help getting equipment.
CharAuto    Do you talk to yourself often?
OthersAuto  $n is talking to $mself again. 
End

#SOCIAL
Name        offerxp
CharNoArg   You offer some help getting experience to the room.
OthersNoArg $n offers to help some lucky person get experience.
CharFound   You offer to help $N in earning experience.
OthersFound $n offers to help $N in earning experience.
VictFound   $n offers to help you earn some experience.
CharAuto    Do you talk to yourself often?
OthersAuto  $n is talking to $mself again. 
End

#SOCIAL
Name        oggle
CharNoArg   Oggle who?
OthersNoArg $n stares wildly into space.
CharFound   Your jaw hits the floor as you oggle $N with the deepest appreciation.
OthersFound $n oggles $N appreciatively, $s jaw dropping to the floor.
VictFound   $n oggles you appreciatively, $s jaw dropping to the floor.
CharAuto    You look over yourself appreciatively.
OthersAuto  $n looks at $mself admiring what $e sees...vain, ain't $e?
End

#SOCIAL
Name        ogle
CharNoArg   Whom do you want to ogle?
CharFound   You ogle $M like $E was a piece of meat.
OthersFound $n ogles $N.  Maybe you should leave them alone for awhile?
VictFound   $n ogles you.  Guess what $e is thinking about?
CharAuto    You ogle yourself.  You may just be too weird for this mud.
OthersAuto  $n ogles $mself.  Better hope that $e stops there.
End

#SOCIAL
Name        ohno
CharNoArg   Oh no!  You did it again!
OthersNoArg Oh no!  $n did it again!
CharFound   You exclaim to $M, 'Oh no!  I did it again!'
OthersFound $n exclaims to $N, 'Oh no!  I did it again!'
VictFound   $n exclaims to you, 'Oh no!  I did it again!'
CharAuto    You exclaim to yourself, 'Oh no!  I did it again!'
OthersAuto  $n exclaims to $mself, 'Oh no!  I did it again!'
End

#SOCIAL
Name        ooo
CharNoArg   You go &Co}Ro&D&BO}WO&D&Yo}Po&D&GO}CO&D&Ro}Bo&D&WO}YO&D&Po}Go&D.
OthersNoArg $n says, '&Co}Ro&D&BO}WO&D&Yo}Po&D&GO}CO&D&Ro}Bo&D&WO}YO&D&Po}Go&D.'
CharFound   You go &Co}Ro&D&BO}WO&D&Yo}Po&D&GO}CO&D&Ro}Bo&D&WO}YO&D&Po}Go&D.
OthersFound $n says, '&Co}Ro&D&BO}WO&D&Yo}Po&D&GO}CO&D&Ro}Bo&D&WO}YO&D&Po}Go&D.'
VictFound   $n thinks of you and says, '&Co}Ro&D&BO}WO&D&Yo}Po&D&GO}CO&D&Ro}Bo&D&WO}YO&D&Po}Go&D.'
CharAuto    You go &Co}Ro&D&BO}WO&D&Yo}Po&D&GO}CO&D&Ro}Bo&D&WO}YO&D&Po}Go&D.
OthersAuto  $n says, '&Co}Ro&D&BO}WO&D&Yo}Po&D&GO}CO&D&Ro}Bo&D&WO}YO&D&Po}Go&D.'
ObjSelf     Seeing $P, you go &Co}Ro&D&BO}WO&D&Yo}Po&D&GO}CO&D&Ro}Bo&D&WO}YO&D&Po}Go&D.
ObjOthers   $n sees $P and goes &Co}Ro&D&BO}WO&D&Yo}Po&D&GO}CO&D&Ro}Bo&D&WO}YO&D&Po}Go&D.
End

#SOCIAL
Name        ouch
CharNoArg   Damn!! That must have hurt!
OthersNoArg $n says, 'Damn!! That must have hurt!'
End

#SOCIAL
Name        pace
CharNoArg   You pace about the room, wearing holes in the floor.
OthersNoArg $n paces about the room, wearing holes in the floor.
End

#SOCIAL
Name        packrat
CharNoArg   You look around quickly and grab a dustball and put it in your pack.
OthersNoArg $n is a packrat.  $n is grabbing everything in sight and putting it in $s pack. 
CharFound   You accuse $N of being a packrat.
OthersFound $n accuses $N of being a packrat.
VictFound   $n accuses you of being a packrat.
CharAuto    You sheepishly admit that you are a packrat.
OthersAuto  $n sheepishly admits that $e is a packrat.
End

#SOCIAL
Name        panic
CharNoArg   When the going gets tough, the tough get going!?
OthersNoArg $n sounds the retreat!!!
End

#SOCIAL
Name        pant
CharNoArg   You pant heavily.
OthersNoArg $n pants heavily.
End

#SOCIAL
Name        pants
CharNoArg   Uh Oh...perhaps you ought to get some Depends.
OthersNoArg A large yellow puddle appears below $n, maybe $e needs potty training.
CharFound   You yank $S pants down to $S ankles and expose $S polkadotted underwear.
OthersFound $n yanks the pants of $N to $S ankles and exposes $S polkadotted underwear.
VictFound   $n just yanked your pants down to your ankles, you feel exposed.
CharAuto    You drop your pants and display your new underwear.  Today is a candy day.
OthersAuto  $n drops $s pants and displays $s new underwear, what pretty lace.
End

#SOCIAL
Name        paranoid
CharNoArg   THEY'RE OUT THERE!!!  THEY'RE AFTER YOU!!!  AARRRGGGHHHHHHHHHH!
OthersNoArg $n stares around wide-eyed, $e knows you're all out to get $m !!
CharFound   $N IS ONE OF THEM!!!
OthersFound $N IS A PART OF THE EVIL CONSPIRACY...RUN FOR YOUR LIVES!!!
VictFound   $n points to you...you're following $m, aren't you?????!!!
CharAuto    HIDE!!!  THEY'RE COMING FOR YOU!!!
OthersAuto    
End

#SOCIAL
Name        party
CharNoArg   You party.
OthersNoArg Grab your best suit and let's party!!!!!
End

#SOCIAL
Name        partytwo
CharNoArg   You yank out the stereo, and grab the refreshments.  PARTY!
OthersNoArg $n yanks out a huge stereo, and creates a ton of food.  PARTY!
End

#SOCIAL
Name        passout
CharNoArg   You realize that last beer was one too many just before you hit the floor.
OthersNoArg $n chugs his beer, then unceremoniously passes out on the floor.
End

#SOCIAL
Name        pat
CharNoArg   Pat whom?
CharFound   You pat $N on $S back.
OthersFound $n pats $N on $S back.
VictFound   $n pats you on your back.
CharAuto    You pat yourself on your back.
OthersAuto  $n pats $mself on the back.
End

#SOCIAL
Name        patrol
CharNoArg   You patrol the perimeter.
OthersNoArg $n begins patroling the perimeter.
CharFound   You order $M to patrol the perimeter.
OthersFound $n orders $N to patrol the perimeter.
VictFound   $n orders you to patrol the perimeter.
CharAuto    You order yourself to patrol the perimeter.
OthersAuto  $n orders $mself to patrol the perimeter, just nod and smile.
End

#SOCIAL
Name        peck
CharNoArg   You peck for seeds on the ground.
OthersNoArg $n pecks for seeds on the ground.
CharFound   You give $M a little peck on the cheek.
OthersFound $n gives $N a small peck on the cheek.
VictFound   $n gives you a sweet peck on the cheek.
CharAuto    You kiss your own pectoral muscles.
OthersAuto  $n pecks $mself on $s pectoral muscles.
End

#SOCIAL
Name        pee
CharNoArg   You REALLY NEED to go to the bathroom, FAST!
OthersNoArg $n NEEDS to go to the bathroom, NOW!
CharFound   You unzip your fly, and pee all over $M! How disgusting!
OthersFound $n unzips $s fly, and pees all over $N! How disgusting!
VictFound   $n just pissed all over you! GROSS!
CharAuto    Oooops, couldn't wait eh?
OthersAuto  Nasty, $n just peed all over $mself.
End

#SOCIAL
Name        peel
CharNoArg   A maniacal laugh peels through the sky like thunder!
OthersNoArg A maniacal laugh peels through the sky like thunder!
End

#SOCIAL
Name        peer
CharNoArg   You peer intently about your surroundings.
OthersNoArg $n peers intently about the area, looking for thieves no doubt.
CharFound   You peer at $M quizzically.
OthersFound $n peers at $N quizzically.
VictFound   $n peers at you quizzically.
CharAuto    You peer intently about your surroundings.
OthersAuto  $n peers intently about the area, looking for thieves no doubt.
End

#SOCIAL
Name        pelt
CharNoArg   Who would you like to pelt?
OthersNoArg $n looks around for an innocent victim to pelt... Take cover!
CharFound   You pelt $N with tiny pebbles unmercifully.
OthersFound $N is pelted with tiny pebbles thrown by $n!
VictFound   You are pelted with tiny pebbles thrown from $n!
CharAuto    You try to pelt yourself with pebbles, but it doesn't quite work...
OthersAuto  $n tries to pelt $mself with pebbles, very strange...
End

#SOCIAL
Name        pepsi
CharNoArg   You start trembling as you realize you're way overdue for your Pepsi fix.
OthersNoArg $n starts trembling and mumbling 'Pepsi... Must get Pepsi...' under $s breath.
CharFound   You toss $N a can of your precious Pepsi, warning $M that $E'd better not waste a drop!
OthersFound $n tosses $N a can of Pepsi warning $M that $E'd better not waste a drop!
VictFound   $n tosses you a can of Pepsi warning you that you'd better not waste a drop!
CharAuto    You crack open a can of Pepsi and savor the taste.
OthersAuto  $n cracks open a can of Pepsi and pours it down $S throat, savoring every drop.
End

